     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 40.12        9.29        9.27      227.88    0.30E+05    0.45E+00      302.62        1.75
 40.13        9.29        9.27      227.87    0.30E+05    0.45E+00      302.62        1.75
 40.14        9.29        9.27      227.87    0.30E+05    0.45E+00      302.61        1.75
 40.15        9.29        9.27      227.87    0.30E+05    0.45E+00      302.61        1.75
 40.16        9.29        9.27      227.87    0.30E+05    0.45E+00      302.61        1.75
 40.17        9.29        9.27      227.86    0.30E+05    0.45E+00      302.61        1.75
 40.18        9.29        9.28      227.86    0.30E+05    0.45E+00      302.61        1.75
 40.19        9.29        9.28      227.86    0.30E+05    0.45E+00      302.61        1.75
 40.20        9.29        9.28      227.86    0.30E+05    0.45E+00      302.60        1.75
 40.21        9.29        9.28      227.85    0.29E+05    0.45E+00      302.60        1.75
 40.22        9.29        9.28      227.85    0.29E+05    0.45E+00      302.60        1.75
 40.23        9.29        9.28      227.85    0.29E+05    0.45E+00      302.60        1.75
 40.24        9.29        9.28      227.85    0.29E+05    0.45E+00      302.60        1.75
 40.25        9.29        9.28      227.84    0.29E+05    0.45E+00      302.60        1.75
 40.26        9.29        9.28      227.84    0.29E+05    0.45E+00      302.60        1.75
 40.27        9.29        9.28      227.84    0.29E+05    0.45E+00      302.59        1.75
 40.28        9.29        9.28      227.84    0.29E+05    0.45E+00      302.59        1.75
 40.29        9.29        9.28      227.84    0.29E+05    0.45E+00      302.59        1.74
 40.30        9.29        9.28      227.83    0.29E+05    0.45E+00      302.59        1.74
 40.31        9.29        9.28      227.83    0.29E+05    0.45E+00      302.59        1.74
 40.32        9.29        9.28      227.83    0.29E+05    0.45E+00      302.59        1.74
 40.33        9.29        9.28      227.83    0.29E+05    0.45E+00      302.58        1.74
 40.34        9.29        9.28      227.82    0.29E+05    0.45E+00      302.58        1.74
 40.35        9.29        9.28      227.82    0.29E+05    0.45E+00      302.58        1.74
 40.36        9.30        9.28      227.82    0.29E+05    0.45E+00      302.58        1.74
 40.37        9.30        9.28      227.82    0.29E+05    0.45E+00      302.58        1.74
 40.38        9.30        9.28      227.82    0.29E+05    0.45E+00      302.58        1.74
 40.39        9.30        9.28      227.81    0.29E+05    0.45E+00      302.58        1.74
 40.40        9.30        9.28      227.81    0.29E+05    0.45E+00      302.57        1.74
 40.41        9.30        9.28      227.81    0.29E+05    0.45E+00      302.57        1.74
 40.42        9.30        9.28      227.81    0.29E+05    0.45E+00      302.57        1.74
 40.43        9.30        9.28      227.80    0.29E+05    0.45E+00      302.57        1.74
 40.44        9.30        9.28      227.80    0.29E+05    0.45E+00      302.57        1.74
 40.45        9.30        9.28      227.80    0.29E+05    0.45E+00      302.57        1.74
 40.46        9.30        9.29      227.80    0.29E+05    0.45E+00      302.57        1.74
 40.47        9.30        9.29      227.80    0.29E+05    0.45E+00      302.56        1.74
 40.48        9.30        9.29      227.79    0.29E+05    0.45E+00      302.56        1.74
 40.49        9.30        9.29      227.79    0.29E+05    0.45E+00      302.56        1.74
 40.50        9.30        9.29      227.79    0.29E+05    0.45E+00      302.56        1.74
 40.51        9.30        9.29      227.79    0.29E+05    0.45E+00      302.56        1.74
 40.52        9.30        9.29      227.78    0.29E+05    0.45E+00      302.56        1.74
 40.53        9.30        9.29      227.78    0.29E+05    0.45E+00      302.56        1.74
 40.54        9.30        9.29      227.78    0.29E+05    0.45E+00      302.55        1.74
 40.55        9.30        9.29      227.78    0.29E+05    0.45E+00      302.55        1.74
 40.56        9.30        9.29      227.78    0.29E+05    0.45E+00      302.55        1.74
 40.57        9.30        9.29      227.77    0.29E+05    0.45E+00      302.55        1.74
 40.58        9.30        9.29      227.77    0.29E+05    0.45E+00      302.55        1.74
 40.59        9.30        9.29      227.77    0.29E+05    0.45E+00      302.55        1.73
 40.60        9.30        9.29      227.77    0.29E+05    0.45E+00      302.55        1.73
 40.61        9.30        9.29      227.77    0.29E+05    0.45E+00      302.54        1.73
 40.62        9.30        9.29      227.76    0.29E+05    0.45E+00      302.54        1.73
 40.63        9.30        9.29      227.76    0.29E+05    0.45E+00      302.54        1.73
 40.64        9.30        9.29      227.76    0.29E+05    0.45E+00      302.54        1.73
 40.65        9.30        9.29      227.76    0.29E+05    0.45E+00      302.54        1.73
 40.66        9.31        9.29      227.76    0.29E+05    0.45E+00      302.54        1.73
 40.67        9.31        9.29      227.75    0.29E+05    0.45E+00      302.54        1.73
 40.68        9.31        9.29      227.75    0.29E+05    0.45E+00      302.53        1.73
 40.69        9.31        9.29      227.75    0.29E+05    0.45E+00      302.53        1.73
 40.70        9.31        9.29      227.75    0.29E+05    0.45E+00      302.53        1.73
 40.71        9.31        9.29      227.75    0.29E+05    0.45E+00      302.53        1.73
 40.72        9.31        9.29      227.74    0.29E+05    0.45E+00      302.53        1.73
 40.73        9.31        9.29      227.74    0.29E+05    0.45E+00      302.53        1.73
 40.74        9.31        9.29      227.74    0.29E+05    0.45E+00      302.53        1.73
 40.75        9.31        9.29      227.74    0.29E+05    0.45E+00      302.53        1.73
 40.76        9.31        9.29      227.74    0.29E+05    0.45E+00      302.52        1.73
 40.77        9.31        9.29      227.73    0.29E+05    0.45E+00      302.52        1.73
 40.78        9.31        9.30      227.73    0.29E+05    0.45E+00      302.52        1.73
 40.79        9.31        9.30      227.73    0.29E+05    0.45E+00      302.52        1.73
 40.80        9.31        9.30      227.73    0.29E+05    0.45E+00      302.52        1.73
 40.81        9.31        9.30      227.73    0.29E+05    0.45E+00      302.52        1.73
 40.82        9.31        9.30      227.72    0.29E+05    0.45E+00      302.52        1.73
 40.83        9.31        9.30      227.72    0.29E+05    0.45E+00      302.51        1.73
 40.84        9.31        9.30      227.72    0.29E+05    0.45E+00      302.51        1.73
 40.85        9.31        9.30      227.72    0.29E+05    0.45E+00      302.51        1.73
 40.86        9.31        9.30      227.72    0.29E+05    0.45E+00      302.51        1.73
 40.87        9.31        9.30      227.71    0.29E+05    0.45E+00      302.51        1.73
 40.88        9.31        9.30      227.71    0.29E+05    0.45E+00      302.51        1.73
 40.89        9.31        9.30      227.71    0.29E+05    0.45E+00      302.51        1.72
 40.90        9.31        9.30      227.71    0.29E+05    0.45E+00      302.51        1.72
 40.91        9.31        9.30      227.71    0.29E+05    0.45E+00      302.50        1.72
 40.92        9.31        9.30      227.70    0.29E+05    0.45E+00      302.50        1.72
 40.93        9.31        9.30      227.70    0.29E+05    0.45E+00      302.50        1.72
 40.94        9.31        9.30      227.70    0.29E+05    0.45E+00      302.50        1.72
 40.95        9.31        9.30      227.70    0.29E+05    0.45E+00      302.50        1.72
 40.96        9.31        9.30      227.70    0.29E+05    0.45E+00      302.50        1.72
 40.97        9.31        9.30      227.69    0.29E+05    0.45E+00      302.50        1.72
 40.98        9.31        9.30      227.69    0.29E+05    0.45E+00      302.50        1.72
 40.99        9.31        9.30      227.69    0.29E+05    0.45E+00      302.50        1.72
 41.00        9.32        9.30      227.69    0.29E+05    0.45E+00      302.49        1.72
 41.01        9.32        9.30      227.69    0.29E+05    0.45E+00      302.49        1.72
 41.02        9.32        9.30      227.69    0.29E+05    0.45E+00      302.49        1.72
 41.03        9.32        9.30      227.68    0.29E+05    0.45E+00      302.49        1.72
 41.04        9.32        9.30      227.68    0.29E+05    0.45E+00      302.49        1.72
 41.05        9.32        9.30      227.68    0.29E+05    0.45E+00      302.49        1.72
 41.06        9.32        9.30      227.68    0.29E+05    0.45E+00      302.49        1.72
 41.07        9.32        9.30      227.68    0.29E+05    0.45E+00      302.49        1.72
 41.08        9.32        9.30      227.68    0.29E+05    0.45E+00      302.48        1.72
 41.09        9.32        9.30      227.67    0.29E+05    0.45E+00      302.48        1.72
 41.10        9.32        9.30      227.67    0.29E+05    0.45E+00      302.48        1.72
 41.11        9.32        9.30      227.67    0.29E+05    0.45E+00      302.48        1.72
 41.12        9.32        9.30      227.67    0.29E+05    0.45E+00      302.48        1.72
 41.13        9.32        9.31      227.67    0.29E+05    0.45E+00      302.48        1.72
 41.14        9.32        9.31      227.66    0.29E+05    0.45E+00      302.48        1.72
 41.15        9.32        9.31      227.66    0.29E+05    0.45E+00      302.48        1.72
 41.16        9.32        9.31      227.66    0.29E+05    0.45E+00      302.48        1.72
 41.17        9.32        9.31      227.66    0.29E+05    0.45E+00      302.47        1.72
 41.18        9.32        9.31      227.66    0.29E+05    0.45E+00      302.47        1.72
 41.19        9.32        9.31      227.66    0.29E+05    0.45E+00      302.47        1.72
 41.20        9.32        9.31      227.65    0.29E+05    0.45E+00      302.47        1.71
 41.21        9.32        9.31      227.65    0.29E+05    0.45E+00      302.47        1.71
 41.22        9.32        9.31      227.65    0.29E+05    0.45E+00      302.47        1.71
 41.23        9.32        9.31      227.65    0.29E+05    0.45E+00      302.47        1.71
 41.24        9.32        9.31      227.65    0.29E+05    0.45E+00      302.47        1.71
 41.25        9.32        9.31      227.65    0.29E+05    0.45E+00      302.47        1.71
 41.26        9.32        9.31      227.64    0.29E+05    0.45E+00      302.46        1.71
 41.27        9.32        9.31      227.64    0.29E+05    0.45E+00      302.46        1.71
 41.28        9.32        9.31      227.64    0.29E+05    0.45E+00      302.46        1.71
 41.29        9.32        9.31      227.64    0.29E+05    0.45E+00      302.46        1.71
 41.30        9.32        9.31      227.64    0.29E+05    0.45E+00      302.46        1.71
 41.31        9.32        9.31      227.64    0.29E+05    0.45E+00      302.46        1.71
 41.32        9.32        9.31      227.63    0.29E+05    0.45E+00      302.46        1.71
 41.33        9.32        9.31      227.63    0.29E+05    0.45E+00      302.46        1.71
 41.34        9.32        9.31      227.63    0.29E+05    0.45E+00      302.46        1.71
 41.35        9.32        9.31      227.63    0.29E+05    0.45E+00      302.45        1.71
 41.36        9.32        9.31      227.63    0.29E+05    0.45E+00      302.45        1.71
 41.37        9.32        9.31      227.63    0.29E+05    0.45E+00      302.45        1.71
 41.38        9.33        9.31      227.63    0.29E+05    0.45E+00      302.45        1.71
 41.39        9.33        9.31      227.62    0.29E+05    0.45E+00      302.45        1.71
 41.40        9.33        9.31      227.62    0.29E+05    0.45E+00      302.45        1.71
 41.41        9.33        9.31      227.62    0.29E+05    0.45E+00      302.45        1.71
 41.42        9.33        9.31      227.62    0.29E+05    0.45E+00      302.45        1.71
 41.43        9.33        9.31      227.62    0.29E+05    0.45E+00      302.45        1.71
 41.44        9.33        9.31      227.62    0.29E+05    0.45E+00      302.44        1.71
 41.45        9.33        9.31      227.61    0.29E+05    0.45E+00      302.44        1.71
 41.46        9.33        9.31      227.61    0.29E+05    0.45E+00      302.44        1.71
 41.47        9.33        9.31      227.61    0.29E+05    0.45E+00      302.44        1.71
 41.48        9.33        9.31      227.61    0.29E+05    0.45E+00      302.44        1.71
 41.49        9.33        9.31      227.61    0.29E+05    0.45E+00      302.44        1.71
