  t(s)     Ax(m/s^2)     Ay(m/s^2)     Az(m/s^2)       Vx(m/s)       Vy(m/s)       Vz(m/s)          X(m)          Y(m)          Z(m)
100.64         -4.64          0.00          7.42        637.24         -0.00        323.53      65970.00         -0.00     -13399.59
100.65         -4.65          0.00          7.42        637.19         -0.00        323.61      65976.37         -0.00     -13396.35
100.66         -4.65          0.00          7.42        637.15         -0.00        323.68      65982.74         -0.00     -13393.11
100.67         -4.66          0.00          7.41        637.10         -0.00        323.76      65989.11         -0.00     -13389.88
100.68         -4.66          0.00          7.41        637.05         -0.00        323.83      65995.48         -0.00     -13386.64
100.69         -4.67          0.00          7.41        637.01         -0.00        323.90      66001.85         -0.00     -13383.40
100.70         -4.67          0.00          7.40        636.96         -0.00        323.98      66008.22         -0.00     -13380.16
100.71         -4.68          0.00          7.40        636.91         -0.00        324.05      66014.59         -0.00     -13376.92
100.72         -4.68          0.00          7.40        636.87         -0.00        324.13      66020.96         -0.00     -13373.68
100.73         -4.69          0.00          7.39        636.82         -0.00        324.20      66027.33         -0.00     -13370.44
100.74         -4.69          0.00          7.39        636.77         -0.00        324.27      66033.70         -0.00     -13367.20
100.75         -4.70          0.00          7.39        636.73         -0.00        324.35      66040.06         -0.00     -13363.95
100.76         -4.70          0.00          7.38        636.68         -0.00        324.42      66046.43         -0.00     -13360.71
100.77         -4.71          0.00          7.38        636.63         -0.00        324.49      66052.80         -0.00     -13357.46
100.78         -4.71          0.00          7.38        636.59         -0.00        324.57      66059.16         -0.00     -13354.22
100.79         -4.72          0.00          7.37        636.54         -0.00        324.64      66065.53         -0.00     -13350.97
100.80         -4.72          0.00          7.37        636.49         -0.00        324.72      66071.89         -0.00     -13347.73
100.81         -4.73          0.00          7.37        636.44         -0.00        324.79      66078.26         -0.00     -13344.48
100.82         -4.73          0.00          7.36        636.40         -0.00        324.86      66084.62         -0.00     -13341.23
100.83         -4.74          0.00          7.36        636.35         -0.00        324.94      66090.99         -0.00     -13337.98
100.84         -4.74          0.00          7.36        636.30         -0.00        325.01      66097.35         -0.00     -13334.73
100.85         -4.75          0.00          7.35        636.25         -0.00        325.08      66103.71         -0.00     -13331.48
100.86         -4.75          0.00          7.35        636.21         -0.00        325.16      66110.08         -0.00     -13328.23
100.87         -4.76          0.00          7.35        636.16         -0.00        325.23      66116.44         -0.00     -13324.98
100.88         -4.76          0.00          7.34        636.11         -0.00        325.30      66122.80         -0.00     -13321.73
100.89         -4.77          0.00          7.34        636.06         -0.00        325.38      66129.16         -0.00     -13318.47
100.90         -4.78          0.00          7.34        636.02         -0.00        325.45      66135.52         -0.00     -13315.22
100.91         -4.78          0.00          7.33        635.97         -0.00        325.52      66141.88         -0.00     -13311.96
100.92         -4.79          0.00          7.33        635.92         -0.00        325.60      66148.24         -0.00     -13308.71
100.93         -4.79          0.00          7.33        635.87         -0.00        325.67      66154.60         -0.00     -13305.45
100.94         -4.80          0.00          7.32        635.82         -0.00        325.74      66160.96         -0.00     -13302.19
100.95         -4.80          0.00          7.32        635.78         -0.00        325.82      66167.31         -0.00     -13298.94
100.96         -4.81          0.00          7.32        635.73         -0.00        325.89      66173.67         -0.00     -13295.68
100.97         -4.81          0.00          7.31        635.68         -0.00        325.96      66180.03         -0.00     -13292.42
100.98         -4.82          0.00          7.31        635.63         -0.00        326.04      66186.39         -0.00     -13289.16
100.99         -4.82          0.00          7.31        635.58         -0.00        326.11      66192.74         -0.00     -13285.90
101.00         -4.83          0.00          7.30        635.54         -0.00        326.18      66199.10         -0.00     -13282.64
101.01         -4.83          0.00          7.30        635.49         -0.00        326.26      66205.45         -0.00     -13279.37
101.02         -4.84          0.00          7.29        635.44         -0.00        326.33      66211.81         -0.00     -13276.11
101.03         -4.84          0.00          7.29        635.39         -0.00        326.40      66218.16         -0.00     -13272.85
101.04         -4.85          0.00          7.29        635.34         -0.00        326.48      66224.52         -0.00     -13269.58
101.05         -4.85          0.00          7.28        635.29         -0.00        326.55      66230.87         -0.00     -13266.32
